unified_id,platform,source_category,vector_hint,text_clean,label
UID048162,YouTube,judi_online_pinjol,judi_online_pinjol,"keluarga tiko yang mengahdapi masalah ekonomi akhirnya mencoba melakukan pinjaman online (pinjol). berharap masalah ekonominya selesai malah tambah berat akibat bunga dan denda besar yang dibebankan pinjol. keluarga tiko akhirnya melakukan langkah ekstrim. apakah pinjol illegal pak karna berhasil dihentikan?pak karna pemilik aplikasi pinjol illegal ( pinjaman online ) ekspansi bisnis mengembangkan aplikasi judol juga ( judi online ) dengan dua aplikasi tersebut yang diatur sedemikian rupa, mereka berhasil membuat lingkaran setan yang memiskinkan rakyat menengah kebawah menjadi korban pinjol dan korban judol. suatu hari ada artikel viral yang membongkar bisnis jahat pak karna, dia tidak terima dan berusaha mmebungkam jurnalis pembuat berita tersebut.",judi_online_pinjol
UID037494,YouTube,judi_online_pinjol,judi_online_pinjol,buat komunitas stop judol pasang spanduk di setiap.warkop smga pemerintah liat,judi_online_pinjol
UID043965,YouTube,judi_online_pinjol,judi_online_pinjol,liat film dhonghua atau anime aja. lumayan bisa buat terapi slot. tapi kuota pasti habis lumayan banyak. yg penting gak kecanduan slot lagi. kalo simpati pake wetv banyak pilihan filmnya 1. bbth 2. soulland 3. renegade immortal insyaallah akan sedikit mengurangi kecanduan slot,judi_online_pinjol
UID040096,YouTube,judi_online_pinjol,judi_online_pinjol,tapi dikampung saya yang perdesaan itu ada satu orang seumuran saya udah bertahun2 main slot menang puluhan juta setiap harinya.... sudah lama banget.. dan aku iri penasaran juga eh gataunya coba2 kalah juga sekitar satu jutaan terus stop males ...ngapain main gituan.... tapi yng gahabis fikir dari sekian banyak temen yang main slot kebanyakan kalah semua .... tapi satu ornag itu bisa2nya menang terus... dia lulusan smp bukan ahli it atau apa.... setiap dia maen selalu ditungguin temen2 yang lain dan pasti menang setelah menang berangkat karaokean dan mabuk2an.... [EMOSI_SEDIH],judi_online_pinjol
UID035520,YouTube,judi_online_pinjol,judi_online_pinjol,"pnyakit judol ini harus di hilangkan dari indonsia . smua situs blokir hapus . sy jg merasakan hancurnya brmain judol .. trima kasih bang marcel mantap bang .. sehat selalu . awas jngn coba"" main judol",judi_online_pinjol
UID046566,YouTube,judi_online_pinjol,judi_online_pinjol,akibat slot jadi gesrek otak para pemain nya yg nggk bisa nyuri jadi bisa nyuri karna nggk ada modal,judi_online_pinjol
UID033682,YouTube,judi_online_pinjol,judi_online_pinjol,gak ada yg spam komen promosi judol disini tumben [EMOSI_SEDIH],judi_online_pinjol
UID032332,YouTube,judi_online_pinjol,judi_online_pinjol,klau para penjudi sudah liat video ini... tapi masih main judi.. berrti org tersbut lebih parah dari setan..,judi_online_pinjol
UID047114,YouTube,judi_online_pinjol,judi_online_pinjol,emang separah itu sii efek dari judol ibii,judi_online_pinjol
UID047531,YouTube,judi_online_pinjol,judi_online_pinjol,"next animasi judol, tapi di pelihara aparat, wkwkwk",judi_online_pinjol
UID039455,YouTube,judi_online_pinjol,judi_online_pinjol,"tolong buat edukasi untuk menyembuhkan orang yang kecanduan judi.. temen saya sudah tau judi itu penipuan, tp tetep nasehat di tolak mentah2. sama seperti pecandu rokok",judi_online_pinjol
UID037611,YouTube,judi_online_pinjol,judi_online_pinjol,"gua ngakak pas fotonya di edit lagi promosi judol,wkwkwk..",judi_online_pinjol
UID045076,YouTube,judi_online_pinjol,judi_online_pinjol,ga perlu sampe masuk jurusan it pun tau kalau judol itu penipuan,judi_online_pinjol
UID044333,YouTube,judi_online_pinjol,judi_online_pinjol,judol ada pinjol bahas pinjol juga donk !!,judi_online_pinjol
UID034896,YouTube,judi_online_pinjol,judi_online_pinjol,mantabb...babat habis judol 2 anjing,judi_online_pinjol
UID048262,YouTube,judi_online_pinjol,judi_online_pinjol,jangan sampai ada yg ngeiklanin judol di sini,judi_online_pinjol
UID053671,X,penipuan_ewallet_qris,penipuan_ewallet_qris,"penipuan qris palsu di masjid, fintech ambil tindakan tegas! [URL]",penipuan_ewallet_qris
UID039604,YouTube,judi_online_pinjol,judi_online_pinjol,"emang bener penjudi kalau dah kalah banyak, pasti panas sama penasaran​. kontrol emosi jadi ancur kalau gk kuat2 main judi bre [EMOSI_SEDIH] [USER] -a2n",judi_online_pinjol
UID030897,YouTube,phishing_rekayasa_sosial,peretasan_pencurian_identitas,ada oknum pengiriman yg jd mata² didalam untuk curi data...dijual dan dijadikan bahan untuk penipuan tuh..,peretasan_pencurian_identitas
UID041933,YouTube,judi_online_pinjol,judi_online_pinjol,"mind blowing moment, lagi build web judol dan temen nya disamping main judol",judi_online_pinjol
UID038111,YouTube,judi_online_pinjol,judi_online_pinjol,"skripsi gw ngebahas judol bjir, ternyata ya efek judol adiksi yang paling bahaya, ketika pengen maen ga ada duit akhirnya minjem, atau paling fatal maling, kasusnya dah banyak",judi_online_pinjol
UID053616,X,penipuan_ewallet_qris,penipuan_ewallet_qris,"pedagang di kawasan pujasera depan telkom university (tel-u), jalan sukabirus, kabupaten bandung, menjadi korban kode qris palsu. qris palsu ditempel di atas qris asli di warung mereka oleh orang tak dikenal. detikcom [URL]",penipuan_ewallet_qris
UID041894,YouTube,judi_online_pinjol,judi_online_pinjol,"curhat dikit. terima kasih untuk bang marcel dan bang ronal, di 2025 niat saya untuk berhenti judol sangat kuat sekali karna kalian berdua. saya candu judol udah 6 tahun dan 3 tahun terakhir maennya slot baik maen di web luar menggunakan crypto depositnya atau indonesia, jujur aja saya udah sering denger kalau judol itu di setting, dsb. cuma itu semua hanya ""omongan"", dan karna kebodohan juga rasa candu yang berlebih, saya tetep lanjut untuk bermain judol walaupun di 1 tahun terakhir ini saya sudah tidak begitu candu, hanya main ketika ""gatel"" saja, tapi belum bisa bener2 berhenti. tapi di video ini kalian berdua menunjukan ""bukti dan data"", saya sebagai seseorang yang semua halnya harus bedasarkan data, sehabis nonton video ini saya langsung cari video lain tentang kecurangan slot,dsb, dan ternyata valid, bahwa slot itu memang di setting. dan saya dengan percaya diri bilang, "" i quit gambling "". saatnya memulai hidup dari 0 lagi di umur 27 tahun, bismillah. terima kasih untuk kalian berdua dan saya ngerasa allah masih baik sama saya, walaupun 6 tahun ini saya sangat berdosa dan udah kehilangan banyak uang, alhamdulillah saya tidak sampe terjerat hutang, dsb. silahkan yang mau bully saya di komen, saya siap terima, karna saya juga menyadari kebodohan saya wkwk.",judi_online_pinjol
UID047462,YouTube,judi_online_pinjol,judi_online_pinjol,gacor terus,judi_online_pinjol
UID001284,X,peretasan_pencurian_identitas,judi_online_pinjol,"open pinpri aka pinjaman pribadi nominal besar dengan japo cicilan . fee akhir. langganan bisa req nominal ✎ tidak menerima cowok, irt, akun kosongan, pengganguran, anak sekolah ✎ bisa buat keperluan bayar pinjol/paylater, ukt serta kebutuhan uang lain nya. ✎ wa di bio",judi_online_pinjol
UID037291,YouTube,judi_online_pinjol,judi_online_pinjol,"dulu pernah mau main judol gara² liat teman menang besar, tapi alhamdulillah ga jadi. karena yang kalah lebih banyak",judi_online_pinjol
UID040689,YouTube,judi_online_pinjol,judi_online_pinjol,gimana klo yg main judol adalah seorang hacker,judi_online_pinjol
UID044763,YouTube,judi_online_pinjol,judi_online_pinjol,mantap bang merambah ke bongkar rahasia bandar judol,judi_online_pinjol
UID041061,YouTube,judi_online_pinjol,judi_online_pinjol,"trading forex tidak sama dengan judi perbedaan 1. *dasar transaksi*: trading forex didasarkan pada analisis teknikal, fundamental, dan ekonomi, sedangkan judi hanya mengandalkan keberuntungan. 2. *tujuan*: tujuan trading forex adalah memperoleh keuntungan dari pergerakan harga mata uang, sedangkan judi bertujuan untuk memenangkan taruhan. 3. *pengelolaan risiko*: trader forex profesional mengelola risiko dengan strategi dan analisis, sedangkan judi tidak memiliki pengelolaan risiko yang efektif. 4. *regulasi*: trading forex diatur oleh lembaga keuangan internasional dan nasional, seperti bappebti di indonesia, sedangkan judi tidak diatur sumber: - bappebti - otoritas jasa keuangan (ojk)",judi_online_pinjol
UID042011,YouTube,judi_online_pinjol,judi_online_pinjol,kemenangan bermain judi adalah berhenti,judi_online_pinjol
UID053929,X,penipuan_ewallet_qris,penipuan_ewallet_qris,"pasang stiker qris palsu di kotak amal masjid nurul iman, ini inisial pelaku bertubuh tambun [URL]",penipuan_ewallet_qris
UID036812,YouTube,judi_online_pinjol,judi_online_pinjol,mantap mas cuma pliss di next vidio bongkar tentang judol togel mass,judi_online_pinjol
UID036903,YouTube,judi_online_pinjol,judi_online_pinjol,coba bahas nomor togel bg apakah di setting juga? karna yg di bahas ini game slot belum ada yg bongkar trik no togel,judi_online_pinjol
UID054340,X,peretasan_pencurian_identitas,peretasan_pencurian_identitas,"literasi akan keamanan data pribadi masih rendah di tengah kebocoran data yang marak. karenanya, ini menjadi tantangan besar. [URL] [URL]",peretasan_pencurian_identitas
UID014693,YouTube,peretasan_pencurian_identitas,judi_online_pinjol,"dia kasih link biar data kita tersimpan ke sistem ini bahaya menggunakan alat untuk kejahatan, zaman dulu lagi maraknya texas poker judi online menggunakan cip, dulu banyak pihak warnet menggunakan modem khusus data jadi siapapun yang main warnet disitu siap2 data kalian terekam, ini sama persis cara sistem melacak data bes kita jadi ati2 buat kalian kalau ada yang mengirimkan link jangan dibuka baiknya dihapuskan saja",judi_online_pinjol
UID036288,YouTube,judi_online_pinjol,judi_online_pinjol,siapa masih judi lagi like,judi_online_pinjol
UID042772,YouTube,judi_online_pinjol,judi_online_pinjol,"terus terang saya salah satu yang sudah berantakan hidupnya karna ini. untung keluarga gak berantakan juga. tapi saya sudah berhenti. dan jujur saja, saya adalah gamer akut. 20jam didepan pc maen dota aja betah. jadi, permainan judol ini emang mengasyikan. ada adrenalin yang dipacu juga. itulah penyebab orang susah lepas dari judol. dan satu lagi, pemain judol itu dalam otak mereka bukan pingin menang lagi, tapi sekedar balik modal aja cukup. nah semakin berpikiran seperti itu, maka akan semakin dalam lagi minusnya. karna dalam hati, depo 100 kalah. depo lagi 100, nanti wd 200 balik modal berhenti, eeeee kalah lagi. depo lagi lah buat pengen balikin modal tadi. begituuu terus tiap hari",judi_online_pinjol
UID053755,X,penipuan_ewallet_qris,penipuan_ewallet_qris,"sebar qris palsu di masjid, ternyata ini pekerjaan iman mahlil lubis [URL]",penipuan_ewallet_qris
UID046263,YouTube,judi_online_pinjol,judi_online_pinjol,"jujur gua juga korban dari judol, dan sekarang pengen dah hidup yg normal"" aja cukup sekali seumur hidup kecanduan judol begitu..",judi_online_pinjol
UID045008,YouTube,judi_online_pinjol,judi_online_pinjol,drpd main judol kayak gini.. mending maen gapleh atau remy.,judi_online_pinjol
UID031244,YouTube,phishing_rekayasa_sosial,phishing_rekayasa_sosial,iya bener pernah dichat atas nama bank bri ngakunya ada perubahan tarif trus saya tanya 2 ke satpam bri alhamdulillah itu penipuan.,phishing_rekayasa_sosial
UID040149,YouTube,judi_online_pinjol,judi_online_pinjol,"ditempat saya biasa mangkal klo lg ngojol, semua ojol disitu termasuk tukang kopi starling pada maen judol. suka kasian liatnya, mereka nyari duit susah"" dari gelap ketemu gelap cuma buat depo judol. si tukang kopi udah sering rungkad, dari dagangannya lengkap, sekarang cuma jualan nutrisari, indocafe dan kopi item.",judi_online_pinjol
UID045888,YouTube,judi_online_pinjol,judi_online_pinjol,"ya saya harap jika saja ada yang bisa meretas judi online pasti orang"" gak bakal rugi sampe gila kyk gitu dan berakhir sampai penjara",judi_online_pinjol
UID044371,YouTube,judi_online_pinjol,judi_online_pinjol,"judi yg adil itu 50 50 walaupun secara moral dan agama salah, tapi itu lah yg ter adil kalau mau winrate menangnya gede lu taruhan bola aja ama fans emyu, kemungkinan lu menang lebih besar wkwk",judi_online_pinjol
UID032629,YouTube,judi_online_pinjol,judi_online_pinjol,ga ada komen judol,judi_online_pinjol
UID041403,YouTube,judi_online_pinjol,judi_online_pinjol,"itu gimana bang yang suka pasang nomber togel,malahan suka ada yang minta nomber togel ke jurig/setan.",judi_online_pinjol
UID002779,YouTube,deepfake_penipuan_ai,judi_online_pinjol,gerard vincent aja sampe marah karena wajahnya dipake buat promosi iklan judi online [EMOSI_SEDIH] [EMOSI_SEDIH] [EMOSI_SEDIH],judi_online_pinjol
UID039753,YouTube,judi_online_pinjol,judi_online_pinjol,gua si pernah dulu udhh hbis banyak untung mental gua ga sampai ke arah yg lain alhamdulillah skrang sadar jdikan pengalaman buruk/baiknya please stop judol,judi_online_pinjol
UID036876,YouTube,judi_online_pinjol,judi_online_pinjol,salut smoga vidio ini jadi panutan buat yg mau off judol semakin mantap off ny.. dan buat yg masih aktif judol smoga bisa berhenti aminnn,judi_online_pinjol
UID054517,X,peretasan_pencurian_identitas,peretasan_pencurian_identitas,"igrs diduga mengalami kebocoran data, footage sejumlah game yang belum rilis beredar di internet [URL]",peretasan_pencurian_identitas
UID048294,YouTube,judi_online_pinjol,judi_online_pinjol,"banyak pelajaran yg bisa di ambil dri cerita ini,seperti jangan mudah tergiur dengan pinjol tanpa mikir bunganya,trs jangan beranggapan bundir adalah sebuah akhir dari semua masalah",judi_online_pinjol
UID034657,YouTube,judi_online_pinjol,judi_online_pinjol,"semangat mas daripada nutupin utang gara² dengan bertaruh lagi dengan pinjol gak akan selesai, karena akan muter² dilingkaran yang sama",judi_online_pinjol
UID047784,YouTube,judi_online_pinjol,judi_online_pinjol,harta bukan lah untuk berbuat judi tetapi harta hanya untuk bertahan hidup jika kalian selalu berjudi maka allah tidak akan mengampuni kalian atas dosa kalian dan berhati-hati lah dengan berita hoax karena hoax selalu membuat berita palsu seperti layaknya judi online dan berita yang aneh aneh stop judi online karena judi online bisa membuat mu rugi semoga apa yang saya sampaikan bisa diambil pelajaran yang bisa kita petik semoga allah akan mengampuni mu dan menyayangi mu,judi_online_pinjol
UID045334,YouTube,judi_online_pinjol,judi_online_pinjol,aku ad info nih ya ada konten kreator yang ngumumin pola judol gacor nih ya tolong banget ni ya report ni nama chanel nya ini ya zona cemilan tolong report ini sudah meresahkan [EMOSI_SEDIH],judi_online_pinjol
UID054928,X,peretasan_pencurian_identitas,peretasan_pencurian_identitas,jasa hack akun tiktok zonauang,peretasan_pencurian_identitas
UID033224,YouTube,judi_online_pinjol,judi_online_pinjol,bang loe bantu smua masyarakat biar bisa mnng bsar di judol,judi_online_pinjol
UID039731,YouTube,judi_online_pinjol,judi_online_pinjol,"kalau togel sih, penipuan tidak",judi_online_pinjol
UID039768,YouTube,judi_online_pinjol,phishing_rekayasa_sosial,bang tolong edukasi juga bagaimana proses tipuan permainan togelnya...,judi_online_pinjol
UID033115,YouTube,judi_online_pinjol,judi_online_pinjol,"udah 3 mingguan ini ketagihan judol , akhirnya nemuu video ini tadi nya mau deposit besar buat judol ,akhir nya tau latar belakang judol pantekk inii pantes kalah muluu",judi_online_pinjol
UID048131,YouTube,judi_online_pinjol,judi_online_pinjol,"judol itu program komputer, namanya program pasti di coding manusia. plis bijak jadi orang, jangan mau ketipu",judi_online_pinjol
UID044933,YouTube,judi_online_pinjol,judi_online_pinjol,yang betting bola aja kadang masih dikibulin bandar apalagi slot,judi_online_pinjol
UID044063,YouTube,judi_online_pinjol,judi_online_pinjol,"[USER] up... tapi yg jd pertanyaan ? yg mental2 judi yg pkiran sdm rendahan yg paling rendah, malah judi kty utk berkelangsungan kehidupan brumah tangg : apakah mereka2 yg bermental judi, bisa berpikir dengan waras bang",judi_online_pinjol
UID040198,YouTube,judi_online_pinjol,judi_online_pinjol,"biasanya aku liat komentar ada ketikan pulau777 gacor, ini kok gaada wkwkwk",judi_online_pinjol
UID041777,YouTube,judi_online_pinjol,judi_online_pinjol,dan tololnya para pejudi masih percaya bahwa judol itu bisa menghasilkan duit,judi_online_pinjol
UID039302,YouTube,judi_online_pinjol,judi_online_pinjol,semoga abang2 ini dilancarkan setiap usahanya diberikan keberkahan di setiap rezekinya..... di berikan kesehatan serta keselamatan.... amin semangat buat sadarkan para pemain judi online,judi_online_pinjol
UID041523,YouTube,judi_online_pinjol,judi_online_pinjol,"konten gini bermanfaat bagi indonesia yg darurat judol,,semoga tranding ya allah,,, biar pada sadar,,, bantu like,koment subscribe sekalian,,,, biar muncul di branda msyrakat indo",judi_online_pinjol
UID035518,YouTube,judi_online_pinjol,judi_online_pinjol,masuk masuk bang ronald jadikan duta rehabilitasi judi online aja di pemerintahan,judi_online_pinjol
UID036194,YouTube,judi_online_pinjol,judi_online_pinjol,tri makasih bang marsel telah membuka mata saya [EMOSI_SEDIH] saya salh satu hancur judol milyran,judi_online_pinjol
UID043357,YouTube,judi_online_pinjol,judi_online_pinjol,"di tiktok banyak bandar judol yg gift host tiktok, salah satunya host riyan arifin yg sering di gift bandar judol",judi_online_pinjol
UID035579,YouTube,judi_online_pinjol,judi_online_pinjol,lanjut brantas bang termasuk slot royal domino lebih parah lagi bang tolong di brantas juga sampaikan ke pemerintah bang marsel,judi_online_pinjol
UID038063,YouTube,judi_online_pinjol,judi_online_pinjol,"serem, untung gw dari dulu ga tergiur apalagi main judol, malahan temen2 ojol gw malah main judol sambil nunggu orderan, mampus2 dah yg ketipu dari dulu",judi_online_pinjol
